Candidate,Party,Criminal Cases,Education,Age,Total Assets,Constituency,Liabilities,Winner,Gender
Lachhman Singh S/O S.Gulzar Singh,IND,0,5th Pass,56,100000,FATEHGARH SAHIB,0,0.0,M
Lachhman Singh S/O S.Saroop Singh,IND,2,10th Pass,45,1592500,FATEHGARH SAHIB,360000,0.0,M
Lakhvir Singh,JKNPP,0,5th Pass,46,72500,FATEHGARH SAHIB,0,0.0,M
Manpreet Singh,IND,0,10th Pass,33,150000,FATEHGARH SAHIB,0,0.0,M
Nirmal Singh,NCP,0,12th Pass,52,170000,FATEHGARH SAHIB,0,0.0,M
Paramjit Singh,IND,0,10th Pass,50,532000,FATEHGARH SAHIB,0,0.0,M
Ranjit Singh,IND,0,10th Pass,32,1120500,FATEHGARH SAHIB,0,0.0,M
Sadhu Singh,INC,0,10th Pass,54,7335200,FATEHGARH SAHIB,0,0.0,M
Sarabjeet Singh,BSP,0,12th Pass,36,36550000,FATEHGARH SAHIB,120000,0.0,M
Sher Singh Ghubaya,SAD,0,10th Pass,51,96121057,FIROZPUR,5133876,0.0,M
Baljinder Singh,Bharatiya Gaon Taj Dal,0,Graduate,38,1118000,FIROZPUR,0,0.0,M
Chanan Singh Wattu,IND,0,Graduate,62,11339000,FIROZPUR,0,0.0,M
Dhian Singh Mand,SAD(A)(Simranjit Singh Mann),0,8th Pass,48,922000,FIROZPUR,300000,0.0,M
Gurjant Singh,IND,0,Literate,58,618766,FIROZPUR,0,0.0,M
Manoj Kumar Monga,IND,0,Not Given,41,377500,FIROZPUR,0,0.0,M
Panjab Singh Katwal,IND,0,12th Pass,33,17282000,FIROZPUR,1800000,0.0,M
Paramjeet Singh Desal,IND,0,8th Pass,54,950000,FIROZPUR,0,0.0,M
Raj Gill,IND,0,8th Pass,42,590000,FIROZPUR,0,0.0,M
Rajinder Bhatheja,IND,0,8th Pass,38,813725,FIROZPUR,0,0.0,M
Ram Kumar Parjapat,BSP,0,Graduate,43,14955000,FIROZPUR,2518500,0.0,M
Sampuran Singh,IND,0,12th Pass,41,1287246,FIROZPUR,0,0.0,M
Satnam Paul Kamboj,AAP,0,Graduate Professional,59,1300000,FIROZPUR,0,0.0,M
Sunil Jakhar,INC,0,Post Graduate,60,253069342,FIROZPUR,0,0.0,M
Swaran Singh,IND,0,Graduate,45,11175000,FIROZPUR,1320000,0.0,M
Vinod Khanna,BJP,0,Graduate,68,669343376,GURDASPUR,12695306,0.0,M
Amit Aggarwal,IND,0,12th Pass,42,1249500,GURDASPUR,250000,0.0,M
Gurmeet Singh Bakhatpura,CPI(ML)L,0,12th Pass,62,3700000,GURDASPUR,200000,0.0,M
Gurpreet Singh Khanna,Bharatiya Gaon Taj Dal,0,Graduate,46,1654228,GURDASPUR,0,0.0,M
Mukesh,IND,0,Post Graduate,32,300000,GURDASPUR,0,0.0,M
Partap Singh Bajwa,INC,0,Graduate,57,247069039,GURDASPUR,0,0.0,M
Peter Masih,SARVAJAN SAMAJ PARTY (D),0,12th Pass,0,1764000,GURDASPUR,0,0.0,M
Rohit Maingi,IND,0,12th Pass,37,1239600,GURDASPUR,0,0.0,M
Santosh Kumari,Megh Desham Party,0,12th Pass,38,602556,GURDASPUR,0,0.0,M
Sikander Singh,IND,0,12th Pass,34,1500,GURDASPUR,0,0.0,M
Sucha Singh Chhotepur,AAP,0,Graduate,66,31270000,GURDASPUR,0,0.0,M
Sukhwinder Singh,BSP,0,Graduate,56,22213245,GURDASPUR,1505787,0.0,M
Varinder Singh,CPI,0,Graduate Professional,27,101000,GURDASPUR,0,0.0,M
Sunil Kumar Jakhar,INC,0,Post Graduate,63,241451675,GURDASPUR : BYE ELECTION ON 11-10-2017,29198,0.0,M
Kulwant Singh,SAD(Amritsar),0,10th Pass,56,9155000,GURDASPUR : BYE ELECTION ON 11-10-2017,1500000,0.0,M
Pardeep Kumar,IND,0,12th Pass,32,3096000,GURDASPUR : BYE ELECTION ON 11-10-2017,0,0.0,M
Parvinder Singh,IND,0,Graduate,47,17195942,GURDASPUR : BYE ELECTION ON 11-10-2017,3282445,0.0,M
Pawan Kumar,IND,0,8th Pass,63,3772853,GURDASPUR : BYE ELECTION ON 11-10-2017,1500000,0.0,M
Rajinder Singh,Hindustan Shakti Sena,1,8th Pass,41,2295900,GURDASPUR : BYE ELECTION ON 11-10-2017,0,0.0,M
Sandeep Kumar,IND,0,10th Pass,30,3880000,GURDASPUR : BYE ELECTION ON 11-10-2017,0,0.0,M
Santosh Kumari,Megh Desham Party,0,12th Pass,41,5580086,GURDASPUR : BYE ELECTION ON 11-10-2017,0,0.0,M
Satnam Singh,IND,0,10th Pass,59,6000,GURDASPUR : BYE ELECTION ON 11-10-2017,0,0.0,M
Suresh Kumar Khajuria,AAP,0,Post Graduate,64,40842259,GURDASPUR : BYE ELECTION ON 11-10-2017,0,0.0,M
Swaran Salaria,BJP,0,12th Pass,63,7308956418,GURDASPUR : BYE ELECTION ON 11-10-2017,101212932,0.0,M
Vijay Sampla,BJP,0,10th Pass,52,15164322,HOSHIARPUR,4020543,0.0,M
Anoop Singh,Bharti Jan Suraksha Party,0,10th Pass,53,4390000,HOSHIARPUR,220000,0.0,M
Anu Kumar,IND,1,12th Pass,28,91000,HOSHIARPUR,0,0.0,M
Bhagwan Singh Chauhan,BSP,0,Graduate,55,4030849,HOSHIARPUR,2640000,0.0,M
Bishan Dass,IND,0,10th Pass,65,5539310,HOSHIARPUR,242610,0.0,M
Davinder Singh,IND,0,10th Pass,36,1329540,HOSHIARPUR,0,0.0,M
Deepak Kumar,Bahujan Mukti Party,0,10th Pass,33,5316000,HOSHIARPUR,0,0.0,M
Jaswinder Singh,SHS,0,5th Pass,53,1977048,HOSHIARPUR,0,0.0,M
Lakhvir Singh,Democratic Bharatiya Samaj Party,0,8th Pass,51,235000,HOSHIARPUR,0,0.0,M
Mohinder Singh Kaypee,INC,0,Graduate Professional,57,70607263,HOSHIARPUR,3769400,0.0,M
Om Parkash Jakhu,IND,0,5th Pass,73,58144,HOSHIARPUR,0,0.0,M
Pawan Kumar,IND,0,10th Pass,30,91000,HOSHIARPUR,0,0.0,M
Ram Kishan,IND,0,10th Pass,62,1293000,HOSHIARPUR,165000,0.0,M
Ravi Dutt,IND,0,12th Pass,43,2362000,HOSHIARPUR,0,0.0,M
Shamsher Singh,SAD(A)(Simranjit Singh Mann),0,Graduate Professional,78,1043500,HOSHIARPUR,0,0.0,M
Vijay Kumar,SARVAJAN SAMAJ PARTY (D),0,Illiterate,38,861000,HOSHIARPUR,0,0.0,M
Yamini Gomar,AAP,0,Graduate,39,1223000,HOSHIARPUR,0,0.0,M
Santokh Singh Chaudhary,INC,0,Graduate Professional,67,104040531,JALANDHAR,6194323,0.0,M
Ajay Kumar Bhagat,IND,0,12th Pass,42,76000,JALANDHAR,0,0.0,M
Amit Jassi,IND,0,Graduate,33,377801,JALANDHAR,10000,0.0,M
Darshan Nahar,IND,0,8th Pass,49,1568000,JALANDHAR,85000,0.0,M
Dharminder,IND,1,Illiterate,46,1294000,JALANDHAR,200000,0.0,M
Jagan Nath Bajwa,IND,0,5th Pass,53,676376,JALANDHAR,109763,0.0,M
Jarnail Singh,Bharti Jan Suraksha Party,0,Graduate Professional,0,30000,JALANDHAR,0,0.0,M
Jyoti Mann,AAP,0,Graduate,27,152000,JALANDHAR,0,0.0,M
K.K. Sabharwal,IND,0,10th Pass,44,570508,JALANDHAR,0,0.0,M
Kamal Thapar,IND,0,10th Pass,50,333850,JALANDHAR,0,0.0,M
Kuldip Kumar,IND,0,10th Pass,46,,JALANDHAR,0,0.0,M
Love Kishor,IND,0,Literate,40,48450,JALANDHAR,0,0.0,M
Manjeet Kaur W/O Sukhdev Singh,IND,0,5th Pass,37,3857563,JALANDHAR,1826097,0.0,M
Manjit Kaur W/O Sukhwinder Singh,IND,0,Graduate,40,2582974,JALANDHAR,0,0.0,M
Nirmal Singh Bolina,IND,0,Post Graduate,72,2724000,JALANDHAR,2000000,0.0,M
Paramjit Kumar,Bahujan Mukti Party,0,12th Pass,31,566932,JALANDHAR,0,0.0,M
Pawan Kumar Tinu,SAD,0,Graduate,47,28285754,JALANDHAR,1498000,0.0,M
Subhash Goria,SHS,0,10th Pass,40,3611885,JALANDHAR,1000000,0.0,M
Sukhwinder Singh Kotli,BSP,0,10th Pass,49,2926365,JALANDHAR,715175,0.0,M
Tara Singh Gill,Bahujan Samaj Party (Ambedkar),0,5th Pass,48,766660,JALANDHAR,400000,0.0,M
Tarsem Peter,IND,0,Graduate,49,401029,JALANDHAR,0,0.0,M
Vijay Hans,Democratic Bharatiya Samaj Party,0,10th Pass,51,620000,JALANDHAR,0,0.0,M
Vijay Kumar,IND,0,5th Pass,40,32820,JALANDHAR,0,0.0,M
Vivek,IND,0,10th Pass,34,135500,JALANDHAR,0,0.0,M
Ranjit Singh Brahmpura,SAD,0,8th Pass,76,177814755,KHADOOR SAHIB,4200000,0.0,M
Baldeep Singh,AAP,0,Graduate,44,39447450,KHADOOR SAHIB,0,0.0,M
Balwant Singh Sultanpuri,Bahujan Samaj Party (Ambedkar),0,8th Pass,0,95000,KHADOOR SAHIB,0,0.0,M
Balwinder Singh,IND,2,Post Graduate,57,1915000,KHADOOR SAHIB,0,0.0,M
Bhupinder Singh,IND,0,12th Pass,30,1500,KHADOOR SAHIB,0,0.0,M
Gurnam Singh,IND,1,10th Pass,59,474040,KHADOOR SAHIB,0,0.0,M
Gurpal Singh,All India Mazdoor Party (Rangreta),0,5th Pass,53,2027000,KHADOOR SAHIB,0,0.0,M
Harminder Singh Gill,INC,0,Post Graduate,50,29131071,KHADOOR SAHIB,3128091,0.0,M
Jasbir Singh,IND,0,10th Pass,48,700000,KHADOOR SAHIB,0,0.0,M
Kawaljit Singh,IND,0,10th Pass,29,132000,KHADOOR SAHIB,0,0.0,M
Mahinder Singh Hamira,IND,1,5th Pass,48,2525000,KHADOOR SAHIB,0,0.0,M
Simranjit Singh Mann,SAD(A)(Simranjit Singh Mann),1,Graduate,68,190748401,KHADOOR SAHIB,1500000,0.0,M
Stephen Masih,SARVAJAN SAMAJ PARTY (D),0,Graduate,36,763500,KHADOOR SAHIB,0,0.0,M
Sucha Singh Mann,BSP,0,8th Pass,46,15839056,KHADOOR SAHIB,2287814,0.0,M
Sukhchain Chand,Democratic Bharatiya Samaj Party,2,10th Pass,36,360000,KHADOOR SAHIB,0,0.0,M
Sukhdev Singh Chohan,IND,0,8th Pass,0,615500,KHADOOR SAHIB,0,0.0,M
Sukhwant Singh,IND,0,10th Pass,53,800000,KHADOOR SAHIB,7000,0.0,M
Ravneet Singh Bittu,INC,0,12th Pass,38,31509170,LUDHIANA,192000,0.0,M
Akshaybar Nath Mishra,JD(U),1,Post Graduate,48,255200,LUDHIANA,0,0.0,M
Bittu,RPI(A),0,Literate,41,180864,LUDHIANA,0,0.0,M
Darshan Singh,SHS,0,12th Pass,43,5022000,LUDHIANA,170000,0.0,M
Gurdeep Singh Kahlon,IND,2,Graduate Professional,42,9975000,LUDHIANA,70000,0.0,M
Hari Ram Sahni,AIFB,1,8th Pass,47,4382738,LUDHIANA,0,0.0,M
Harvinder Singh Phoolka,AAP,0,Graduate Professional,58,108596036,LUDHIANA,10210645,0.0,M
Jai Parkash Jain,IND,0,10th Pass,34,1034092,LUDHIANA,0,0.0,M
Jaswinder Singh Bains,IND,0,10th Pass,27,40000,LUDHIANA,0,0.0,M
Kishan Kumar Sharma,JKNPP,0,8th Pass,38,98000,LUDHIANA,0,0.0,M
Kulwinder Pal Singh,IND,0,Graduate Professional,34,1140000,LUDHIANA,0,0.0,M
Manpreet Singh Ayali,SAD,0,12th Pass,39,191314896,LUDHIANA,5122189,0.0,M
Mohammad Maksood Ansari,Bahujan Mukti Party,0,Literate,45,10400000,LUDHIANA,2950000,0.0,M
Mohd. Naseem Ansari,New All India Congress Party,0,12th Pass,46,107600,LUDHIANA,0,0.0,M
Navjot Singh Mandair,BSP,0,Post Graduate,40,6071675,LUDHIANA,200000,0.0,M
Navpreet Singh Bedi,IND,1,Post Graduate,28,9996000,LUDHIANA,0,0.0,M
Raj Kumar Atwal,IND,0,Graduate,44,1572847,LUDHIANA,400000,0.0,M
Rajiv Kumar Kalra,IND,0,10th Pass,43,1478091,LUDHIANA,0,0.0,M
Simarjeet Singh Bains,IND,2,Graduate,43,137823395,LUDHIANA,0,0.0,M
Simerjit Singh,IND,0,10th Pass,28,175000,LUDHIANA,0,0.0,M
Sukhwinder Singh Sekhon,CPI(M),0,Graduate,51,4941720,LUDHIANA,35000,0.0,M
Tarsem Singh Banga,IND,2,5th Pass,53,2018300,LUDHIANA,650000,0.0,M
Dr.Dharam Vira Gandhi,AAP,0,Graduate Professional,63,45115421,PATIALA,0,0.0,M
Amrik Singh,New All India Congress Party,1,Illiterate,47,607780,PATIALA,0,0.0,M
Bibi Kamaldeep Kaur Rajoana,IND,0,Graduate,36,6666352,PATIALA,27000,0.0,M
Deepinder Singh Dhillon,SAD,0,Graduate Professional,53,167763561,PATIALA,1074803,0.0,M
Dharam Pal,IND,0,5th Pass,38,302000,PATIALA,0,0.0,M
Gurbhej Singh,IND,0,10th Pass,33,7500,PATIALA,0,0.0,M
Gurpreet Singh,Bahujan Samaj Party (Ambedkar),0,5th Pass,38,1070000,PATIALA,0,0.0,M
Harish Kumar,SHS,0,8th Pass,47,1807873,PATIALA,0,0.0,M
Lakhwinder Singh Malhi,IND,0,12th Pass,62,108340000,PATIALA,576000,0.0,M
Mohinder Pal Singh,SAD(A)(Simranjit Singh Mann),0,Post Graduate,52,16742266,PATIALA,10232000,0.0,M
Nirmal Singh Dhaliwal,CPI,0,Graduate Professional,65,8403786,PATIALA,300000,0.0,M
Parveen Kumar,IND,0,12th Pass,35,52500,PATIALA,0,0.0,M
Parvesh Bhateja,IND,0,8th Pass,35,453030,PATIALA,190632,0.0,M
Preneet Kaur,INC,0,Graduate,69,863564071,PATIALA,4207846,0.0,M
Rajinder Singh Pawar,IND,0,8th Pass,45,11511278,PATIALA,0,0.0,M
Ram Singh Dhiman,BSP,0,10th Pass,42,4275000,PATIALA,0,0.0,M
Ramisher Singh Billa,IND,0,10th Pass,0,1375000,PATIALA,0,0.0,M
Randhir Singh,Bahujan Mukti Party,0,8th Pass,49,31475000,PATIALA,0,0.0,M
Ranjit Kaur,Bharatiya Gaon Taj Dal,0,12th Pass,65,4698863,PATIALA,0,0.0,M
Ravinder Singh,Bharatiya Sant Mat Party,0,12th Pass,27,2053000,PATIALA,550000,0.0,M
Bhagwant Mann,AAP,0,12th Pass,41,43057512,SANGRUR,16281200,0.0,M
Bhagwant Singh,IND,0,12th Pass,31,1051000,SANGRUR,0,0.0,M
Bijender,IND,0,10th Pass,33,790500,SANGRUR,0,0.0,M
Dharam Singh,IND,0,8th Pass,50,9278598,SANGRUR,50000,0.0,M
Gurdeep Singh,Democratic Bharatiya Samaj Party,0,10th Pass,39,812000,SANGRUR,0,0.0,M
Gurpreet Singh,CPI(ML)L,0,5th Pass,33,15350,SANGRUR,0,0.0,M
Harinder Kumar,IND,0,8th Pass,52,9508574,SANGRUR,0,0.0,M
Jaswant Singh,Bahujan Mukti Party,0,8th Pass,50,1218000,SANGRUR,0,0.0,M
Jit Singh,CPI(ML) Red Star,0,5th Pass,54,291000,SANGRUR,0,0.0,M
Joginder Singh Aulakh,CPI(M),0,Post Graduate,63,42690574,SANGRUR,458196,0.0,M
Joti Devaji Ansuia,IND,0,12th Pass,28,21000,SANGRUR,0,0.0,M
Karam Singh,IND,0,8th Pass,42,210000,SANGRUR,0,0.0,M
Karnail Singh,SAD(A)(Simranjit Singh Mann),0,Graduate Professional,66,4581380,SANGRUR,64000,0.0,M
Madan Bhatti,BSP,0,10th Pass,50,6166306,SANGRUR,326000,0.0,M
Mahmood Ahmed Thind,IUML,0,Graduate Professional,38,2930897,SANGRUR,400000,0.0,M
Manoj Kumar,IND,0,Graduate Professional,36,3406000,SANGRUR,0,0.0,M
Parveen Kaur,IND,0,8th Pass,48,1270000,SANGRUR,0,0.0,M
Sukhdev Ram Sharma,CPI,0,10th Pass,60,8886669,SANGRUR,0,0.0,M
Sukhdev Singh,IND,0,Post Graduate,46,7126030,SANGRUR,2528000,0.0,M
Sukhdev Singh Dhindsa,SAD,0,Graduate,75,87588083,SANGRUR,2000000,0.0,M
Vijay Inder Singla,INC,0,Graduate Professional,42,147378890,SANGRUR,13863761,0.0,M
Sanwar Lal Jat,BJP,0,Doctorate,59,18064656,AJMER,0,0.0,M
Anita Jain,IND,0,Graduate Professional,46,4700000,AJMER,0,0.0,M
Bhanwar Lal Soni,IND,0,8th Pass,57,1650000,AJMER,0,0.0,M
Jagdish,BSP,0,10th Pass,49,3157459,AJMER,0,0.0,M
Jagdish Singh Rawat,IND,0,5th Pass,54,520000,AJMER,0,0.0,M
Krishna Kumar Dadhich,IND,0,Graduate,27,100000,AJMER,0,0.0,M
Mukul Mishra,ABHM,0,12th Pass,47,51000,AJMER,0,0.0,M
Narain Das Sindhi,IND,0,12th Pass,65,402000,AJMER,0,0.0,M
Ramlal,Akhil Bhartiya Aamjan Party,0,8th Pass,50,110000,AJMER,0,0.0,M
Sachin Pilot,INC,0,Post Graduate,36,53934000,AJMER,0,0.0,M
Sanwar Lal,NCP,0,5th Pass,30,1092020,AJMER,0,0.0,M
Surendra Kumar Jain,IND,0,Graduate,46,1242221,AJMER,0,0.0,M
Raghu Sharma,INC,0,Doctorate,59,24856695,AJMER : BYE ELECTION ON 29-01-2018,2560000,0.0,M
Advocate Ranjeeta Rawat,Akhil Bhartiya Aamjan Party,0,Post Graduate,39,13000,AJMER : BYE ELECTION ON 29-01-2018,0,0.0,M
Danaram Meharara Meghwanshi,IND,0,Post Graduate,50,40330000,AJMER : BYE ELECTION ON 29-01-2018,300000,0.0,M
Ganpat,IND,0,8th Pass,69,445000,AJMER : BYE ELECTION ON 29-01-2018,0,0.0,M
Gul Mohammad,IND,0,10th Pass,32,1122000,AJMER : BYE ELECTION ON 29-01-2018,0,0.0,M
Hamid Husain,IND,0,12th Pass,48,1030000,AJMER : BYE ELECTION ON 29-01-2018,0,0.0,M
Hina,IND,0,Graduate,27,2180000,AJMER : BYE ELECTION ON 29-01-2018,0,0.0,M
Insaf Ali,IND,0,5th Pass,50,975000,AJMER : BYE ELECTION ON 29-01-2018,0,0.0,M
Jagdish Bairwa,IND,0,10th Pass,54,1140617,AJMER : BYE ELECTION ON 29-01-2018,0,0.0,M
Kamla Rawat,IND,0,Illiterate,43,4640000,AJMER : BYE ELECTION ON 29-01-2018,550000,0.0,M
Krishna Kumar Dadhich,IND,0,Graduate Professional,31,3050000,AJMER : BYE ELECTION ON 29-01-2018,0,0.0,M
Manohar Gurjar,Hindustan Shakti Sena,0,5th Pass,31,982000,AJMER : BYE ELECTION ON 29-01-2018,930490,0.0,M
Mohammad Nasim,IND,0,Graduate,44,75000,AJMER : BYE ELECTION ON 29-01-2018,0,0.0,M
Mukesh Gena,IND,0,Graduate Professional,30,1063500,AJMER : BYE ELECTION ON 29-01-2018,300000,0.0,M
Naim Khan,IND,0,5th Pass,32,138600,AJMER : BYE ELECTION ON 29-01-2018,0,0.0,M
Peerdan Singh,IND,1,8th Pass,55,1760000,AJMER : BYE ELECTION ON 29-01-2018,150000,0.0,M
Ravindra Singh Shekhawat,IND,0,Graduate,37,98000,AJMER : BYE ELECTION ON 29-01-2018,0,0.0,M
Sahajad Ali,IND,0,8th Pass,53,650000,AJMER : BYE ELECTION ON 29-01-2018,0,0.0,M
Shahid Khan,IND,0,10th Pass,27,135500,AJMER : BYE ELECTION ON 29-01-2018,0,0.0,M
Shivbhagwan,Dalit Soshit Pichhara Varg Adhikar Dal,1,8th Pass,45,3085000,AJMER : BYE ELECTION ON 29-01-2018,486022,0.0,M
Surendra Kumar Jain,IND,0,Graduate,50,1526568,AJMER : BYE ELECTION ON 29-01-2018,0,0.0,M
Mahant Chand Nath Yogi,BJP,0,Graduate,58,199653,ALWAR,0,0.0,M
Arun Kumar Roopak,Naya Daur Party,0,Others,29,171000,ALWAR,0,0.0,M
Azad Husain,BSP,0,12th Pass,50,27566246,ALWAR,2125000,0.0,M
Choudhary Nashrudeen,Socialist Party (India),0,Literate,82,24094100,ALWAR,1450000,0.0,M
Dashrath Kumar,Ambedkarite Party of India,0,Doctorate,39,1905000,ALWAR,200000,0.0,M
Hari Prasad,IND,0,Post Graduate,41,707938,ALWAR,0,0.0,M
Hari Singh Sharma,IND,0,8th Pass,41,516000,ALWAR,0,0.0,M
Jagdish Prasad Bairwa,IND,0,10th Pass,33,2659200,ALWAR,0,0.0,M
Jitendra Singh,INC,0,Graduate,42,111824330,ALWAR,4781367,0.0,M
Khaim Chand,Bharatiya Yuva Shakti,0,8th Pass,62,7246800,ALWAR,0,0.0,M
Khoob Raj Neeraj,Bahujan Mukti Party,1,12th Pass,48,11513535,ALWAR,700000,0.0,M
Kishan Lal,IND,0,8th Pass,66,3061599,ALWAR,0,0.0,M
Mangu Ram Sain,Akhil Bharatiya Congress Dal (Ambedkar),0,12th Pass,54,72000,ALWAR,0,0.0,M
Mursid Ahmed,AITC,0,Graduate,45,63986428,ALWAR,88000,0.0,M
Nishar Ahmad,Jai Maha Bharath Party,0,Literate,51,36413916,ALWAR,0,0.0,M
Ramesh Panaval,IND,0,12th Pass,46,16000,ALWAR,0,0.0,M
Suresh Sharma,Jago Party,0,10th Pass,39,275000,ALWAR,0,0.0,M
Virendra Vidrohi,AAP,0,Doctorate,50,1178758,ALWAR,376527,0.0,M
Virja Nand,SP,0,Graduate,62,5255484,ALWAR,0,0.0,M
Dr. Karan Singh Yadav,INC,0,Post Graduate,72,26759054,ALWAR : BYE ELECTION ON 29-01-2018,979039,0.0,M
Amit Kumar Gupta,IND,0,Graduate Professional,34,9773982,ALWAR : BYE ELECTION ON 29-01-2018,4200000,0.0,M
Chaman Lal,RPI(A),0,Graduate Professional,51,1920000,ALWAR : BYE ELECTION ON 29-01-2018,150000,0.0,M
Daya Singh,IND,1,Post Graduate,70,5353625,ALWAR : BYE ELECTION ON 29-01-2018,234000,0.0,M
Dr. Jaswant Singh Yadav,BJP,0,Graduate,64,97486279,ALWAR : BYE ELECTION ON 29-01-2018,541043,0.0,M
Ibrahim Khan,IND,0,12th Pass,60,17054185,ALWAR : BYE ELECTION ON 29-01-2018,483313,0.0,M
Jamaludeen,IND,0,10th Pass,43,9610000,ALWAR : BYE ELECTION ON 29-01-2018,0,0.0,M
Jaswant Singh,IND,0,10th Pass,54,1521283,ALWAR : BYE ELECTION ON 29-01-2018,415000,0.0,M
Khemraj Gurjar,IND,0,Graduate,25,2566329,ALWAR : BYE ELECTION ON 29-01-2018,39000,0.0,M
Ramnath Meghwal,Inqalab Vikas Dal,0,12th Pass,35,1153661,ALWAR : BYE ELECTION ON 29-01-2018,1713601,0.0,M
Manshankar Ninama,BJP,0,8th Pass,58,4040285,BANSWARA,870146,0.0,M
Bhanji Bhai,JD(U),0,8th Pass,81,15752404,BANSWARA,250000,0.0,M
Harish Rawat,AAP,0,10th Pass,39,1941143,BANSWARA,0,0.0,M
Resham Malviya,INC,0,12th Pass,49,25370874,BANSWARA,6079932,0.0,M
Soma Lal Koted,Bahujan Mukti Party,0,12th Pass,63,12080300,BANSWARA,0,0.0,M
Vijaypal,BSP,0,Post Graduate,70,740000,BANSWARA,0,0.0,M
Col. Sona Ram,BJP,1,Graduate Professional,73,174678454,BARMER,5584331,0.0,M
Arjan Puri,IND,0,Literate,50,386000,BARMER,0,0.0,M
Babu Lal,IND,0,8th Pass,44,569104,BARMER,15000,0.0,M
Harish Chaudhary,INC,0,Post Graduate,43,8822577,BARMER,2407054,0.0,M
Jaswant Singh,IND,0,Graduate,77,120424990,BARMER,0,0.0,M
Khet Singh Rajpurohit,IND,0,10th Pass,43,50046,BARMER,0,0.0,M
Malam Singh,BSP,0,Post Graduate,37,1752238,BARMER,530000,0.0,M
Mangilal,AAP,0,Post Graduate,64,11414442,BARMER,556105,0.0,M
Master Bhaira Ram Meghwal,IND,0,Graduate,31,20000,BARMER,0,0.0,M
Popat Ram,IND,0,5th Pass,44,180000,BARMER,0,0.0,M
Rama Ram,IND,0,5th Pass,31,365485,BARMER,36000,0.0,M
Bahadur Singh,BJP,0,Literate,56,19142363,BHARATPUR,1333100,0.0,M
Amar Chand Pohiya,Rajasthan Vikas Party,0,10th Pass,34,2076000,BHARATPUR,23000,0.0,M
Dr. Suresh Jatav,INC,0,Post Graduate,57,35400729,BHARATPUR,1504711,0.0,M
Ghisu Lal,IND,0,12th Pass,48,275000,BHARATPUR,0,0.0,M
Gopal Paharia,AAP,1,Graduate,65,108894131,BHARATPUR,0,0.0,M
Lakhan Singh,Indian Peoples Green Party,0,8th Pass,47,2879000,BHARATPUR,0,0.0,M
Madhuri Pushker,IND,0,12th Pass,59,7863409,BHARATPUR,0,0.0,M
Mahendra Kumar,BSP,0,10th Pass,46,21762465,BHARATPUR,1275000,0.0,M
Mamraj,IND,0,10th Pass,48,2274195,BHARATPUR,505006,0.0,M
Prem Chand Dhamani,IND,0,10th Pass,59,7740000,BHARATPUR,180000,0.0,M
Sheetal,IND,0,Post Graduate,25,566241,BHARATPUR,0,0.0,M
Vimla Umar,AITC,0,8th Pass,34,6579500,BHARATPUR,730000,0.0,M
Subhash Chandra Baheria,BJP,0,Graduate,57,142870042,BHILWARA,8665902,0.0,M
Ashok Chandna,INC,1,Graduate,29,141642689,BHILWARA,89589191,0.0,M
Aslam Shekh Advocate,IND,0,Post Graduate,38,7290000,BHILWARA,0,0.0,M
Chandra Prakash Gocher,Bharatiya Yuva Shakti,0,12th Pass,42,7612000,BHILWARA,60000,0.0,M
Govind Kumar Bairwa,BSP,0,8th Pass,45,2470000,BHILWARA,0,0.0,M
Radhy Shyam Vaishnav,Bahujan Sangharshh Dal,0,10th Pass,42,35000,BHILWARA,0,0.0,M
Ratan Lal Dhobi,IND,0,Literate,46,1000,BHILWARA,0,0.0,M
Satya Prakash Sharma,IND,0,12th Pass,41,536875,BHILWARA,0,0.0,M
Shyam Lal Salvi,IND,0,Post Graduate,29,999000,BHILWARA,55000,0.0,M
Sunil Agiwal,AAP,0,Graduate Professional,47,43218483,BHILWARA,11297000,0.0,M
Arjun Ram Meghwal,BJP,0,Post Graduate,60,18142863,BIKANER,1216408,0.0,M
Bhanwar Lal,BSP,0,10th Pass,46,3840000,BIKANER,980000,0.0,M
Er. Shankar Pannu,INC,0,Others,64,56245484,BIKANER,3791491,0.0,M
Gauri Shankar,AAP,0,Doctorate,34,2173200,BIKANER,300000,0.0,M
Gopal Balmiki,IND,0,10th Pass,69,1000,BIKANER,0,0.0,M
Jagdish Kumar,IND,0,8th Pass,37,608500,BIKANER,0,0.0,M
Mangilal Nayak,National Unionist Zamindara Party,0,Graduate,52,1060000,BIKANER,0,0.0,M
Ram Ratan,Bahujan Mukti Party,0,8th Pass,29,477590,BIKANER,0,0.0,M
Chandra Prakash,BJP,0,Graduate,38,14134693,CHITTORGARH,687284,0.0,M
Babu Meghwal,IND,0,Literate,46,417102,CHITTORGARH,0,0.0,M
Bhanwar Lal,IND,0,10th Pass,42,1155000,CHITTORGARH,0,0.0,M
Dr. Girija Vyas,INC,1,Doctorate,67,23585480,CHITTORGARH,0,0.0,M
Dr. Narendra Kumar Gupta,AAP,0,Graduate Professional,60,10723839,CHITTORGARH,484486,0.0,M
Gulab Chand Sahlot,IND,0,10th Pass,63,1087100,CHITTORGARH,0,0.0,M
Mangi Lal Solanki,Bahujan Mukti Party,0,10th Pass,67,11050206,CHITTORGARH,70800,0.0,M
Mo. Imtiyaz,IND,0,8th Pass,30,1756000,CHITTORGARH,0,0.0,M
